id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
FL-0001,"Darwin","G. H.","Darwin","Emma",1868-03-01,"[late March 1868]","","","DAR 210.2: 4","","","FL-0001.xml"
FL-0002,"Darwin","G. H.","Darwin","H. E.",1869-04-13,"[probably 13 April 1869]","84. Chps. Elysées","","DAR 210.2: 9","","","FL-0002.xml"
FL-0003,"Darwin","G. H.","Darwin","H. E.",1873-01-25,"25 January 1873","Hotel de Provence | Cannes","","DAR 210.2: 24","","","FL-0003.xml"
FL-0004,"Darwin","G. H.","Darwin","Emma",1873-02-27,"27 February [1873]","Hotel de Provence, Cannes","","DAR 210.2: 25","","","FL-0004.xml"
FL-0005,"Darwin","G. H.","Darwin","Emma",1873-03-03,"3 March 1873","Hotel de Provence | Cannes","","DAR 210.2: 26","","","FL-0005.xml"
FL-0006,"Darwin","G. H.","Darwin","Emma",1873-03-06,"[6? March 1873]","Cannes","","DAR 210.2: 27","","","FL-0006.xml"
FL-0007,"Darwin","G. H.","Darwin","Emma",1873-11-30,"[late November 1873?]","","","DAR 210.2: 31","","","FL-0007.xml"
FL-0008,"Dew-Smith","A. G.","Darwin","G. H.",1877-11-30,"30 November 1877","Cambridge","","DAR 210.2: 64","","","FL-0008.xml"
FL-0009,"Darwin","Emma","Darwin","G. H.",1881-01-25,"25 January 1881","Down, Beckenham, Kent.","","DAR 210.3: 1","","","FL-0009.xml"
FL-0010,"Darwin","Emma","Darwin","G. H.",1881-01-31,"31 January 1881","Down, Beckenham, Kent","","DAR 210.3: 2","","","FL-0010.xml"
FL-0011,"Darwin","Emma","Darwin","G. H.",1881-02-08,"8 February 1881","Down Beckenham","","DAR 210.3: 3","","","FL-0011.xml"
FL-0012,"Darwin","Emma","Darwin","G. H.",1881-02-16,"16 February 1881","Down Wed.","","DAR 210.3: 4","","","FL-0012.xml"
FL-0013,"Darwin","Emma","Darwin","G. H.",1881-03-16,"16 March 1881","Down Beckenham","","DAR 210.3: 5","","","FL-0013.xml"
FL-0014,"Darwin","Emma","Darwin","G. H.",1881-03-23,"23 March 1881","Down Beckenham","","DAR 210.3: 6","","","FL-0014.xml"
FL-0015,"Darwin","Emma","Darwin","G. H.",1881-04-09,"[9 April 1881]","Down, Beckenham, Kent","","DAR 210.3: 7","","","FL-0015.xml"
FL-0016,"Darwin","Emma","Darwin","G. H.",1881-04-16,"[16 April 1881]","Down, Beckenham, Kent.","","DAR 210.3: 8","","","FL-0016.xml"
FL-0017,"Darwin","Emma","Darwin","G. H.",1881-11-26,"[26 November 1881]","Down, Beckenham, Kent.","","DAR 210.3: 9","","","FL-0017.xml"
FL-0018,"Darwin","Emma","Darwin","G.H.",1881-04-29,"[29 April 1881]","Down, Beckenham, Kent.","","DAR 210.3: 10","","","FL-0018.xml"
FL-0019,"Darwin","Emma","Darwin","G. H.",1881-05-23,"[23 May 1881]","","","DAR 210.3: 11","","","FL-0019.xml"
FL-0020,"Darwin","Emma","Darwin","G. H.",1881-05-25,"25 May 1881","Down, Beckenham, Kent.","","DAR 210.3: 12","","","FL-0020.xml"
FL-0021,"Darwin","Emma","Darwin","G. H.",1881-05-31,"[31 May 1881]","Down, Beckenham, Kent.","","DAR 210.3: 13","","","FL-0021.xml"
FL-0022,"Darwin","Emma","Darwin","G. H.",1881-06-04,"4 June 1881","Glenridding House | Patterdale, Penrith","","DAR 210.3: 14","","","FL-0022.xml"
FL-0023,"Darwin","Emma","Darwin","G. H.",1881-06-11,"[11 June 1881]","[Glenridding House, Patterdale, Penrith]","","DAR 210.3: 15","","","FL-0023.xml"
FL-0024,"Darwin","Emma","Darwin","G. H.",1881-07-11,"[11 July 1881]","Down, Beckenham, Kent","","DAR 210.3: 16","","","FL-0024.xml"
FL-0025,"Darwin","Emma","Darwin","G. H.",1881-07-22,"[22 July 1881]","Down, Beckenham, Kent.","","DAR 210.3: 17","","","FL-0025.xml"
FL-0026,"Darwin","Emma","Darwin","G. H.",1881-07-27,"27 July [1881]","Down, Beckenham, Kent","","DAR 210.3: 18","","","FL-0026.xml"
FL-0027,"Darwin","Emma","Darwin","G. H.",1881-08-18,"[18 August 1881]","Down, Beckenham, Kent.","","DAR 210.3: 19","","","FL-0027.xml"
FL-0028,"Darwin","Emma","Darwin","G. H.",1881-08-24,"[24 August 1881]","Down, Beckenham, Kent.","","DAR 210.3: 20","","","FL-0028.xml"
FL-0029,"Darwin","Emma","Darwin","G. H.",1881-09-24,"[24 September 1881]","","","DAR 210.3: 21","","","FL-0029.xml"
FL-0030,"Darwin","Emma","Darwin","G. H.",1881-09-28,"28 September [1881]","Down, Beckenham, Kent.","","DAR 210.3: 22","","","FL-0030.xml"
FL-0031,"Darwin","W. E.","Darwin","Sara",1881-10-01,"[c. 1 October 1881]","","","DAR 210.3: 23","","","FL-0031.xml"
FL-0033,"Darwin","Emma","Darwin","G. H.",1881-10-11,"[11 October 1881]","Down, Beckenham, Kent.","","DAR 210.3: 25","","","FL-0033.xml"
FL-0034,"Darwin","Emma","Darwin","G. H.",1881-10-07,"[7 or 11 October 1881]","","","DAR 210.3: 26","","","FL-0034.xml"
FL-0035,"Darwin","Emma","Darwin","W. E.",1881-11-02,"[2 November 1881]","","","DAR 210.3: 27, 28","","","FL-0035.xml"
FL-0036,"Darwin","Emma","Darwin","G. H.",1881-11-07,"[7 November 1881]","","","DAR 210.3: 29","","","FL-0036.xml"
FL-0037,"Darwin","Emma","Darwin","G. H.",1881-11-07,"[after 7 November 1881?]","","","DAR 210.3: 30","","","FL-0037.xml"
FL-0038,"Darwin","Emma","Darwin","G. H.",1881-11-16,"[16 November 1881]","Down, Beckenham, Kent.","","DAR 210.3: 31","","","FL-0038.xml"
FL-0039,"Darwin","Emma","Darwin","G. H.",1881-11-28,"[28 November 1881]","","","DAR 210.3: 32","","","FL-0039.xml"
FL-0040,"Darwin","Emma","Darwin","G. H.",1881-12-15,"15 December 1881","Down, Beckenham, Kent.","","DAR 210.3: 33","","","FL-0040.xml"
FL-0041,"Darwin","Emma","Darwin","G. H.",1881-11-30,"[30? November 1881]","","","DAR 210.3: 34","","","FL-0041.xml"
FL-0042,"Darwin","Emma","Darwin","G. H.",1882-01-04,"[4 January 1882]","Down","","DAR 210.3: 35","","","FL-0042.xml"
FL-0043,"Darwin","Emma","Darwin","G. H.",1882-01-13,"[13 January 1882]","Down, Beckenham, Kent.","","DAR 210.3: 36","","","FL-0043.xml"
FL-0044,"Darwin","Emma","Darwin","G. H.",1882-01-19,"[19 January 1882]","Down, Beckenham, Kent.","","DAR 210.3: 37","","","FL-0044.xml"
FL-0045,"Darwin","Emma","Darwin","G. H.",1882-02-06,"6 February 1882","Down, Beckenham, Kent.","","DAR 210.3: 38","","","FL-0045.xml"
FL-0046,"Darwin","Emma","Darwin","G. H.",1882-02-10,"10 February [1882]","Down Beckenham","","DAR 210.3: 39","","","FL-0046.xml"
FL-0047,"Darwin","Emma","Darwin","G. H.",1882-02-20,"20 February 1882","Down, Beckenham","","DAR 210.3: 40","","","FL-0047.xml"
FL-0048,"Darwin","Emma","Darwin","G. H.",1882-02-28,"28 February 1882","Down, Beckenham, Kent.","","DAR 210.3: 41","","","FL-0048.xml"
FL-0049,"Darwin","Emma","Darwin","G. H.",1882-03-05,"5 March 1882","Down, Beckenham, Kent.","","DAR 210.3: 42","","","FL-0049.xml"
FL-0050,"Darwin","Emma","Darwin","G. H.",1882-03-11,"11 March 1882","Down Beckenham","","DAR 210.3: 43","","","FL-0050.xml"
FL-0051,"Darwin","Emma","Darwin","G. H.",1882-03-14,"[14 March 1882]","","","DAR 210.3: 44","","","FL-0051.xml"
FL-0052,"Darwin","Emma","Darwin","G. H.",1882-03-28,"[c. 28 March 1882]","Down, Beckenham, Kent.","","DAR 210.3: 45","","","FL-0052.xml"
FL-0053,"Darwin","Emma","Darwin","G. H.",1882-04-06,"6 April [1882]","Down, Beckenham, Kent.","","DAR 210.3: 46","","","FL-0053.xml"
FL-0054,"Darwin","Emma","Darwin","G. H.",1882-05-19,"19 May 1882","Down.","","DAR 210.3: 47","","","FL-0054.xml"
FL-0055,"Darwin","Emma","Darwin","G. H.",1882-05-22,"[c. 22 May 1882]","","","DAR 210.3: 48","","","FL-0055.xml"
FL-0056,"Darwin","Emma","Darwin","G. H.",1882-06-02,"2 June [1882]","Down, Beckenham, Kent.","","DAR 210.3: 49","","","FL-0056.xml"
FL-0057,"Darwin","Emma","Darwin","G. H.",1882-06-07,"7 June 1882","Down, Beckenham, Kent.","","DAR 210.3: 50","","","FL-0057.xml"
FL-0058,"Darwin","Emma","Darwin","G. H.",1882-06-16,"[16 June 1882]","Leith Hill Place","","DAR 210.3: 51","","","FL-0058.xml"
FL-0059,"Darwin","Emma","Darwin","G. H.",1882-07-07,"7 July [1882]","Heathbourne Bushey Heath Watford","","DAR 210.3: 52","","","FL-0059.xml"
FL-0060,"Darwin","Emma","Darwin","G. H.",1882-07-10,"[10 July 1882]","Down, Beckenham, Kent.","","DAR 210.3: 53","","","FL-0060.xml"
FL-0061,"Darwin","Emma","Darwin","G. H.",1882-07-21,"21 July [1882]","Down, Beckenham, Kent.","","DAR 210.3: 54","","","FL-0061.xml"
FL-0062,"Darwin","Emma","Darwin","G. H.",1882-08-03,"[3 August 1882]","Down","","DAR 210.3: 55","","","FL-0062.xml"
FL-0063,"Darwin","Emma","Darwin","G. H.",1882-08-12,"12 August [1882]","Bassett | Southampton","","DAR 210.3: 56","","","FL-0063.xml"
FL-0064,"Darwin","Emma","Darwin","G. H.",1882-08-28,"28 August 1882","Down","","DAR 210.3: 57","","","FL-0064.xml"
FL-0065,"Darwin","Emma","Darwin","G. H.",1882-09-03,"3 September [1882]","Down, Beckenham, Kent.","","DAR 210.3: 58","","","FL-0065.xml"
FL-0066,"Darwin","Emma","Darwin","G. H.",1882-09-10,"[10 September 1882]","Down, Beckenham, Kent.","","DAR 210.3: 59","","","FL-0066.xml"
FL-0067,"Darwin","Emma","Darwin","G. H.",1882-09-18,"18 September [1882]","Down, Beckenham, Kent.","","DAR 210.3: 60","","","FL-0067.xml"
FL-0068,"Darwin","Emma","Darwin","G. H.",1882-09-25,"[25 September 1882]","11 Grand Parade","","DAR 210.3: 61","","","FL-0068.xml"
FL-0069,"Darwin","Emma","Darwin","G. H.",1882-09-27,"27 September [1882]","11 Marine Parade | Eastbourne","","DAR 210.3: 62","","","FL-0069.xml"
FL-0070,"Darwin","Emma","Darwin","G. H.",1882-10-26,"[26 October 1882]","Down, Beckenham, Kent.","","DAR 210.3: 63","","","FL-0070.xml"
FL-0071,"Darwin","Emma","Darwin","G. H.",1882-12-11,"[11 December 1882]","","","DAR 210.3: 64","","","FL-0071.xml"
FL-0072,"Darwin","Emma","Darwin","G. H.",1883-01-07,"7 January [1883]","Springfield [Cambridge]","","DAR 210.3: 65","","","FL-0072.xml"
FL-0073,"Darwin","Emma","Darwin","G. H.",1883-01-30,"30 January [1883]","4 Bryanston St","","DAR 210.3: 66","","","FL-0073.xml"
FL-0074,"Darwin","Emma","Darwin","G. H.",1883-02-01,"1 February 1883","4 Bryanston St","","DAR 210.3: 67","","","FL-0074.xml"
FL-0075,"Darwin","Emma","Darwin","G. H.",1883-02-10,"10 February [1883]","[Springfield] Cambridge","","DAR 210.3: 68","","","FL-0075.xml"
FL-0076,"Darwin","Emma","Darwin","G. H.",1883-02-16,"16 or 15 February [1883]","Cambridge","","DAR 210.3: 69","","","FL-0076.xml"
FL-0077,"Darwin","Emma","Darwin","G. H.",1883-02-20,"20 February [1883]","[Springfield, Cambridge]","","DAR 210.3: 70","","","FL-0077.xml"
FL-0078,"Darwin","Emma","Darwin","G. H.",1883-02-27,"27 February 1883","[Springfield] Cambridge","","DAR 210.3: 71","","","FL-0078.xml"
FL-0079,"Darwin","Emma","Darwin","G. H.",1883-03-14,"[14 Mar 1883]","5 Old Quebec St","","DAR 210.3: 72","","","FL-0079.xml"
FL-0080,"Darwin","Emma","Darwin","G. H.",1883-04-06,"[6 April 1883]","Springfield [Cambridge]","","DAR 210.3: 73","","","FL-0080.xml"
FL-0081,"Darwin","Emma","Darwin","G. H.",1883-04-14,"14 April [1883]","Springfield [Cambridge]","","DAR 210.3: 74","","","FL-0081.xml"
FL-0082,"Darwin","Emma","Darwin","G. H.",1883-05-02,"[2 May 1883]","1 Gordon Place | Campden Hill | W","","DAR 210.3: 75","","","FL-0082.xml"
FL-0083,"Darwin","Emma","Darwin","G. H.",1883-06-05,"[5 June 1883]","[Down]","","DAR 210.3: 76","","","FL-0083.xml"
FL-0084,"Darwin","Emma","Darwin","G. H.",1883-06-25,"25 June [1883]","Down, Beckenham, Kent.","","DAR 210.3: 77","","","FL-0084.xml"
FL-0085,"Darwin","Emma","Darwin","G. H.",1883-06-27,"[27 June 1883]","Down","","DAR 210.3: 78","","","FL-0085.xml"
FL-0086,"Darwin","Emma","Darwin","G. H.",1883-07-07,"7 July [1883]","Down, Beckenham, Kent.","","DAR 210.3: 79","","","FL-0086.xml"
FL-0087,"Darwin","Emma","Darwin","G. H.",1883-08-05,"[5 August 1883]","[Down]","","DAR 210.3: 80","","","FL-0087.xml"
FL-0088,"Darwin","Emma","Darwin","G. H.",1883-08-08,"[8 August 1883]","Down, Beckenham, Kent.","","DAR 210.3: 81","","","FL-0088.xml"
FL-0089,"Darwin","Emma","Darwin","G. H.",1883-08-15,"[15? August 1883]","Down","","DAR 210.3: 82","","","FL-0089.xml"
FL-0090,"Darwin","Emma","Darwin","G. H.",1883-08-20,"[20 August 1883]","Down, Beckenham, Kent.","","DAR 210.3: 83","","","FL-0090.xml"
FL-0091,"Darwin","Emma","Darwin","G. H.",1883-09-05,"[c. 5 September 1883]","Broomfield | Stanmore","","DAR 210.3: 84","","","FL-0091.xml"
FL-0092,"Darwin","Emma","Darwin","G. H.",1883-12-19,"[19 December 1883]","The Grove","","DAR 210.3: 85","","","FL-0092.xml"
FL-0093,"Darwin","Emma","Darwin","G. H.",1883-09-01,"[1 Sept 1883]","Down","","DAR 210.3: 86","","","FL-0093.xml"
FL-0094,"Darwin","Emma","Darwin","G. H.",1884-01-14,"14 January 1884","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 87","","","FL-0094.xml"
FL-0095,"Darwin","Emma","Darwin","G. H.",1884-01-17,"17 January [1884]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 88","","","FL-0095.xml"
FL-0096,"Darwin","Emma","Darwin","G. H.",1884-01-25,"25 January [1884]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 89","","","FL-0096.xml"
FL-0097,"Darwin","Emma","Darwin","G. H.",1884-02-01,"1 February [1884]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 90","","","FL-0097.xml"
FL-0098,"Darwin","Emma","Darwin","G. H.",1884-02-08,"8 February [1884]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 91","","","FL-0098.xml"
FL-0099,"Darwin","Emma","Darwin","G. H.",1884-02-12,"12 February [1884]","The Grove, Huntingdon Road, Cambridge","","DAR 210.3: 92","","","FL-0099.xml"
FL-0100,"Darwin","Emma","Darwin","G. H.",1884-02-17,"17 February [1884]","The Grove | Cambridge","","DAR 210.3: 93","","","FL-0100.xml"
FL-0101,"Darwin","Emma","Darwin","G. H.",1884-02-01,"[February 1884]","The Grove, Huntington Road, Cambridge.","","DAR 210.3: 94","","","FL-0101.xml"
FL-0102,"Darwin","Emma","Darwin","G. H.",1884-03-05,"5 March [1884]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 95","","","FL-0102.xml"
FL-0103,"Darwin","Emma","Darwin","G. H.",1884-03-16,"16 March [1884]","The Grove Cambridge","","DAR 210.3: 96","","","FL-0103.xml"
FL-0104,"Darwin","Emma","Darwin","G. H.",1884-03-20,"20 March [1884]","The Grove | Cambridge","","DAR 210.3: 97","","","FL-0104.xml"
FL-0105,"Darwin","Emma","Darwin","G. H.",1884-03-23,"[23 March 1884]","The Grove","","DAR 210.3: 98","","","FL-0105.xml"
FL-0106,"Darwin","Emma","Darwin","G. H.",1884-03-25,"[25 March 1884]","The Grove | Cambridge","","DAR 210.3: 99","","","FL-0106.xml"
FL-0107,"Darwin","Emma","Darwin","G. H.",1884-03-31,"31 March [1884]","Cambridge The Grove","","DAR 210.3: 100","","","FL-0107.xml"
FL-0108,"Darwin","Emma","Darwin","G. H.",1884-04-02,"2 April 1884","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 101","","","FL-0108.xml"
FL-0109,"Darwin","Emma","Darwin","G. H.",1884-04-05,"5 April [1884]","The Grove | Cambridge","","DAR 210.3: 102","","","FL-0109.xml"
FL-0110,"Darwin","Emma","Darwin","G. H.",1884-04-11,"[11 April 1884]","The Grove","","DAR 210.3: 103","","","FL-0110.xml"
FL-0111,"Darwin","Emma","Darwin","G. H.",1884-04-20,"[20 April 1884]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 104","","","FL-0111.xml"
FL-0112,"Darwin","Emma","Darwin","G. H.",1884-04-21,"[21 April 1884]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 105","","","FL-0112.xml"
FL-0113,"Darwin","Emma","Darwin","G. H.",1884-04-23,"[23 April 1884]]","","","DAR 210.3: 106","","","FL-0113.xml"
FL-0114,"Darwin","Emma","Darwin","G. H.",1884-06-11,"11 June [1884]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 107","","","FL-0114.xml"
FL-0115,"Darwin","Emma","Darwin","G. H.",1884-06-15,"15 June [1884]","The Grove Cambridge","","DAR 210.3: 108","","","FL-0115.xml"
FL-0116,"Darwin","Emma","Darwin","G. H.",1884-06-27,"27 June [1884]","Down","","DAR 210.3: 109","","","FL-0116.xml"
FL-0117,"Darwin","Emma","Darwin","G. H.",1884-07-05,"5 July [1884]","Down Beckenham Kent","","DAR 210.3: 110","","","FL-0117.xml"
FL-0118,"Darwin","Emma","Darwin","G. H.",1884-07-18,"18 July 1884","Down, Beckenham, Kent.","","DAR 210.3: 111","","","FL-0118.xml"
FL-0119,"Darwin","Emma","Darwin","G. H.",1884-07-23,"23 July [1884]","Down, Beckenham, Kent.","","DAR 210.3: 112","","","FL-0119.xml"
FL-0120,"Darwin","Emma","Darwin","G. H.",1884-08-01,"1 August 1884","Down, Beckenham, Kent.","","DAR .3: 113","","","FL-0120.xml"
FL-0121,"Darwin","Emma","Darwin","G. H.",1884-08-17,"17 August 1884","Down, Beckenham, Kent.","","DAR 210.3: 114","","","FL-0121.xml"
FL-0122,"Darwin","Emma","Darwin","G. H.",1884-08-23,"23 August [1884]","Down, Beckenham, Kent.","","DAR 210.3: 115","","","FL-0122.xml"
FL-0123,"Darwin","Emma","Darwin","G. H.",1884-08-26,"26 August [1884]","Down, Beckenham, Kent.","","DAR 210.3: 116","","","FL-0123.xml"
FL-0124,"Darwin","Emma","Darwin","G. H.",1885-07-01,"[early July? 1885]","","","DAR 210.3: 117","","","FL-0124.xml"
FL-0125,"Darwin","Emma","Darwin","G. H.",1885-07-10,"[10? July 1885]","30 Queen Anne St","","DAR 210.3: 118","","","FL-0125.xml"
FL-0126,"Darwin","Emma","Darwin","G. H.",1885-08-18,"[18 August 1885]","Down, Beckenham, Kent.","","DAR 210.3: 119","","","FL-0126.xml"
FL-0127,"Darwin","Emma","Darwin","G. H.",1885-09-16,"16 September [1885]","Down, Beckenham, Kent.","","DAR 210.3: 120","","","FL-0127.xml"
FL-0128,"Darwin","Emma","Darwin","G. H.",1885-09-30,"[30 September 1885]","Down","","DAR 210.3: 121","","","FL-0128.xml"
FL-0129,"Darwin","Emma","Darwin","G. H.",1885-10-13,"[13–20 October 1885]","[Cambridge]","","DAR 210.3: 122","","","FL-0129.xml"
FL-0130,"Darwin","Emma","Darwin","G. H.",1885-10-27,"[27 October 1885]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 123","","","FL-0130.xml"
FL-0131,"Darwin","Emma","Darwin","G. H.",1885-11-23,"[c. 23 November 1885]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 124","","","FL-0131.xml"
FL-0132,"Darwin","Emma","Darwin","G. H.",1885-11-24,"[24? November 1885]","Tuesday","","DAR 210.3: 125","","","FL-0132.xml"
FL-0133,"Darwin","Emma","Darwin","G. H.",1886-01-25,"25 January [1886]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3.: 126","","","FL-0133.xml"
FL-0134,"Darwin","Emma","Darwin","G. H.",1886-03-14,"14 March 1886","The Grove Cambridge","","DAR 210.3: 127","","","FL-0134.xml"
FL-0135,"Darwin","Emma","Darwin","G. H.",1886-03-19,"19 Mar [1886]","The Grove","","DAR 210.3: 128","","","FL-0135.xml"
FL-0136,"Darwin","Emma","Darwin","G. H.",1886-05-13,"[13 May 1886]","31 Kensington Sq.","","DAR 210.3: 129","","","FL-0136.xml"
FL-0137,"Darwin","Emma","Darwin","G. H.",1886-08-05,"5 August [1886]","Down, Beckenham, Kent.","","DAR 210.3: 130","","","FL-0137.xml"
FL-0138,"Darwin","Emma","Darwin","G. H.",1886-08-18,"18 August [1886]","Basset | Southampton","","DAR 210.3: 131","","","FL-0138.xml"
FL-0139,"Darwin","Emma","Darwin","G. H.",1886-08-19,"[19–24? August 1886]","","","DAR 210.3: 132","","","FL-0139.xml"
FL-0140,"Darwin","Emma","Darwin","G. H.",1886-08-25,"25 August 1886","Basset | Southampton","","DAR 210.3: 133","","","FL-0140.xml"
FL-0141,"Darwin","Emma","Darwin","G. H.",1886-09-01,"1 September [1886]","Down, Beckenham, Kent.","","DAR 210.3: 134","","","FL-0141.xml"
FL-0142,"Darwin","Emma","Darwin","Maud",1886-09-08,"[8 September 1886]","Down, Beckenham, Kent.","","DAR 210.3: 135","","","FL-0142.xml"
FL-0143,"Darwin","Emma","Darwin","G. H.",1886-12-31,"31 December [1886]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 136","","","FL-0143.xml"
FL-0144,"Darwin","Emma","Darwin","G. H.",1887-03-06,"6 March [1887]","The Grove | Cambridge","","DAR 210.3: 137","","","FL-0144.xml"
FL-0145,"Darwin","Emma","Darwin","G. H.",1887-03-17,"17 March [1887]","6 Mostyn Terrace | Eastbourne","","DAR 210.3: 138","","","FL-0145.xml"
FL-0146,"Darwin","Emma","Darwin","G. H.",1887-03-30,"30 March [1887]","6 Mostyn Terrace | Eastbourne","","DAR 210.3: 139","","","FL-0146.xml"
FL-0147,"Darwin","Emma","Darwin","G. H.",1887-08-14,"14 August [1887]","Down, Beckenham, Kent.","","DAR 210.3: 140","","","FL-0147.xml"
FL-0148,"Darwin","Emma","Darwin","G. H.",1887-08-22,"22 August [1887]","Down, Beckenham, Kent.","","DAR 210.3: 141","","","FL-0148.xml"
FL-0149,"Darwin","Emma","Darwin","G. H.",1887-09-12,"12 September [1887]","Down, Beckenham, Kent.","","DAR 210.3: 142","","","FL-0149.xml"
FL-0150,"Darwin","Emma","Darwin","G. H.",1887-12-20,"[c. 20 December 1887]","","","DAR 210.3: 143","","","FL-0150.xml"
FL-0151,"Darwin","Emma","Darwin","G. H.",1888-04-07,"7 April 1888","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 144","","","FL-0151.xml"
FL-0152,"Darwin","Emma","Darwin","G. H.",1888-08-13,"13 August [1888]","Down, Farnborough, Kent.","","DAR 210.3: 145","","","FL-0152.xml"
FL-0153,"Darwin","Emma","Darwin","G. H.",1888-09-09,"9 September [1888]","Down Farnboro' Kent","","DAR 210.3: 146","","","FL-0153.xml"
FL-0154,"Darwin","Emma","Darwin","G. H.",1888-09-21,"21 September [1888]","Down Farnboro' | Kent","","DAR 210.3: 147","","","FL-0154.xml"
FL-0155,"Darwin","Emma","Darwin","G. H.",1888-09-23,"23 September [1888]","Down Farnboro | Kent","","DAR 210.3: 148","","","FL-0155.xml"
FL-0156,"Darwin","Emma","Darwin","G. H.",1894-04-29,"29 [April 1894]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 149","","","FL-0156.xml"
FL-0157,"Darwin","Emma","Darwin","G. H.",1888-10-10,"10 October [1888]","Down, Farnboro', Kent.","","DAR 210.3: 150","","","FL-0157.xml"
FL-0158,"Darwin","Emma","Darwin","G. H.",1889-03-22,"22 March [1889]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 151","","","FL-0158.xml"
FL-0159,"Darwin","Emma","Darwin","G. H.",1889-03-31,"31 March [1889]","The Grove Cambridge","","DAR 210.3: 152","","","FL-0159.xml"
FL-0160,"Darwin","Emma","Darwin","G. H.",1889-04-10,"10 April [1889]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 153","","","FL-0160.xml"
FL-0161,"Darwin","Emma","Darwin","G. H.",1889-07-12,"12 July [1889]","Down, Farnborough, Kent.","","DAR 210.3: 154","","","FL-0161.xml"
FL-0162,"Darwin","Emma","Darwin","G. H.",1889-07-16,"[16 July 1889]","Down, Beckenham, Kent.","","DAR 210.3: 155","","","FL-0162.xml"
FL-0163,"Darwin","Emma","Darwin","G. H.",1889-09-02,"2 September [1889]","Down Farnboro | Kent","","DAR 210.3: 156","","","FL-0163.xml"
FL-0164,"Darwin","Emma","Darwin","G. H.",1889-09-14,"14 September [1889]","Down, Farnborough, Kent.","","DAR 210.3: 157","","","FL-0164.xml"
FL-0165,"Darwin","Emma","Darwin","G. H.",1889-09-21,"21 September [1889]","Down, Farnborough, Kent.","","DAR 210.3: 158","","","FL-0165.xml"
FL-0166,"Darwin","Emma","Darwin","G. H.",1889-10-16,"[16 October 1889]","","","DAR 210.3: 159","","","FL-0166.xml"
FL-0167,"Darwin","Emma","Darwin","G. H.",1890-01-05,"5 January [1890]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 160","","","FL-0167.xml"
FL-0168,"Darwin","Emma","Darwin","G. H.",1890-01-22,"22 January [1890]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 161","","","FL-0168.xml"
FL-0169,"Darwin","Emma","Darwin","G. H.",1890-01-27,"27 January [1890]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 162","","","FL-0169.xml"
FL-0170,"Darwin","Emma","Darwin","G. H.",1890-07-21,"21 July [1890]","Down, Farnborough, Kent.","","DAR 210.3: 163","","","FL-0170.xml"
FL-0171,"Darwin","Emma","Darwin","G. H.",1890-07-24,"24 July [1890]","Down","","DAR 210.3: 164","","","FL-0171.xml"
FL-0173,"Darwin","Emma","Darwin","G. H.",1890-07-27,"27 July [1890]","Down, Farnborough, Kent.","","DAR 210.3: 165","","","FL-0173.xml"
FL-0174,"Darwin","Emma","Darwin","G. H.",1890-08-06,"6 August [1890]","","","DAR 210.3: 166","","","FL-0174.xml"
FL-0175,"Darwin","Emma","Darwin","G. H.",1890-08-20,"20 August [1890]","Down, Farnborough, Kent.","","DAR 210.3: 167","","","FL-0175.xml"
FL-0176,"Darwin","Emma","Darwin","G. H.",1890-08-30,"30 August [1890]","","","DAR 210.3: 168","","","FL-0176.xml"
FL-0177,"Darwin","Emma","Darwin","G. H.",1890-09-26,"26 September [1890]","Down, Farnborough, Kent.","","DAR 210.3: 169","","","FL-0177.xml"
FL-0178,"Darwin","Emma","Darwin","G. H.",1890-11-15,"[after 15 November 1890]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 170","","","FL-0178.xml"
FL-0179,"Darwin","Emma","Darwin","G. H.",1890-11-16,"16 November [1890]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 171","","","FL-0179.xml"
FL-0180,"Darwin","Emma","Darwin","G. H.",1891-03-12,"12 March [1891]","The Grove, Huntingdon Road, Cambridge.","","DAR 210.3: 172","","","FL-0180.xml"
